time,prices,quantities,prodID,retID,description
2024-02-01,18.82,65,2651,1,Storage box 10L (variant 177)
2024-01-01,0.01,90,3052,1,Cap baseball (variant 204)
2024-01-01,0.01,39,2488,1,Dress shirt slim (variant 166)
2024-01-01,0.01,479,2865,1,Dark chocolate 100g (variant 115)
2024-01-01,5.05,53,2449,1,Peanut butter 500g (variant 98)
2024-02-01,7.98,136,3415,1,Cutting board bamboo (variant 228)
2024-02-01,112.94,28,2778,2,Screen protector (variant 186)
2024-02-01,0.01,312,2001,2,Sourdough bread 500g (variant 81)
2024-02-01,0.01,119,2335,1,Cutting board bamboo (variant 156)
2024-02-01,0.01,301,2161,1,Avocados 4pk (variant 87)
2024-01-01,4.77,18,2209,1,Fresh salmon fillet 200g (variant 89)
2024-02-01,1.26,73,3080,1,Belt leather (variant 206)
2024-02-01,58.69,14,2420,2,Belt leather (variant 162)
2024-02-01,0.01,62,3143,1,Curtains blackout pair (variant 210)
2024-02-01,0.01,163,2951,1,Storage box 10L (variant 197)
2024-01-01,0.01,91,2163,2,Dish soap 500ml (variant 145)
2024-02-01,0.01,28,2957,2,Pasta penne 500g (variant 119)
2024-02-01,0.01,170,2223,1,Dish soap 500ml (variant 149)
2024-02-01,102.36,28,2822,1,Phone case (variant 189)
2024-01-01,17.97,15,2707,2,Picture frame A4 (variant 181)
2024-02-01,41.49,6,2415,2,Cotton bath towel (variant 162)
2024-02-01,30.2,44,2351,1,Storage box 10L (variant 157)
2024-02-01,0.01,132,2733,1,Canned tomatoes 400g (variant 110)
2024-01-01,0.01,15,3195,2,Cotton bath towel (variant 214)
2024-01-01,0.01,82,3272,2,Jeans slim fit (variant 219)
2024-02-01,0.01,97,2183,1,Curtains blackout pair (variant 146)
2024-01-01,49.18,21,2476,2,T-shirt plain (variant 166)
2024-02-01,57.19,21,2930,1,Bluetooth earbuds (variant 196)
2024-01-01,33.36,60,2416,2,T-shirt plain (variant 162)
2024-01-01,0.01,166,2407,1,Picture frame A4 (variant 161)
2024-02-01,38.29,20,2400,2,Cotton socks 3pk (variant 161)
2024-02-01,36.47,22,2138,1,USB hub 4-port (variant 143)
2024-01-01,0.01,65,2539,2,Laundry detergent 1L (variant 170)
2024-02-01,11.26,27,2814,2,SD card 64GB (variant 188)
2024-02-01,49.5,16,3450,2,USB-C cable 1m (variant 231)
2024-02-01,45.62,11,2540,2,Belt leather (variant 170)
2024-02-01,4.22,201,2137,2,Bananas 1kg (variant 86)
2024-02-01,107.77,4,2330,1,Bluetooth earbuds (variant 156)
2024-02-01,0.01,15,2098,2,Keyboard wrist rest (variant 140)
2024-01-01,0.01,64,2788,2,Dress shirt slim (variant 186)
2024-01-01,0.01,82,2972,1,Jeans slim fit (variant 199)
2024-02-01,9.5,41,3008,2,Gloves winter (variant 201)
2024-02-01,0.01,282,2189,2,Baby spinach 200g (variant 88)
2024-02-01,53.3,16,2040,1,Cotton socks 3pk (variant 137)
2024-02-01,77.95,22,2706,2,HDMI cable 2m (variant 181)
2024-02-01,1.36,20,2281,2,Basmati rice 1kg (variant 92)
2024-02-01,24.03,41,3127,1,Picture frame A4 (variant 209)
2024-01-01,5.34,52,2844,2,Underwear briefs 3pk (variant 190)
2024-01-01,0.01,310,3165,1,Dark chocolate 100g (variant 127)
2024-01-01,0.12,125,3219,2,Pillow insert 50x70cm (variant 215)
2024-01-01,9.0,74,3247,2,Picture frame A4 (variant 217)
2024-01-01,16.58,61,2120,2,Belt leather (variant 142)
2024-02-01,0.01,41,3496,2,T-shirt plain (variant 234)
2024-02-01,11.35,39,3078,2,Screen protector (variant 206)
2024-02-01,0.01,49,2577,1,Free-range eggs 12pk (variant 104)
2024-02-01,0.01,127,2907,2,Clothes hangers 10pk (variant 194)
2024-01-01,42.21,147,2903,2,Curtains blackout pair (variant 194)
2024-01-01,0.01,138,3015,1,Cotton bath towel (variant 202)
2024-02-01,5.08,48,3415,2,Cutting board bamboo (variant 228)
2024-01-01,84.31,41,2554,1,Power bank 10000mAh (variant 171)
2024-02-01,2.27,326,3161,2,Avocados 4pk (variant 127)
2024-01-01,36.42,48,3218,1,USB hub 4-port (variant 215)
2024-02-01,0.01,65,3159,2,Pillow insert 50x70cm (variant 211)
2024-01-01,0.01,57,2104,2,Sneakers casual (variant 141)
2024-01-01,20.09,43,2295,1,Cotton bath towel (variant 154)
2024-01-01,0.01,11,3162,1,LED desk lamp (variant 211)
2024-02-01,55.47,93,2908,1,Dress shirt slim (variant 194)
2024-01-01,0.01,36,3273,2,Soy sauce 500ml (variant 131)
2024-02-01,7.48,281,3069,2,Sparkling water 6pk (variant 123)
2024-02-01,0.01,52,2363,1,Curtains blackout pair (variant 158)
2024-02-01,42.51,5,3096,2,Scarf wool blend (variant 207)
2024-01-01,5.57,231,2929,1,Greek yogurt 500g (variant 118)
2024-01-01,45.12,19,2112,2,Shorts chino (variant 141)
2024-01-01,6.94,137,2659,1,Laundry detergent 1L (variant 178)
2024-01-01,0.01,412,3257,2,Pasta penne 500g (variant 131)
2024-01-01,2.41,329,2601,2,Sourdough bread 500g (variant 105)
2024-01-01,35.81,24,3214,2,Power bank 10000mAh (variant 215)
2024-01-01,1.48,205,3245,1,Almond butter 350g (variant 130)
2024-02-01,0.01,111,2115,2,Cotton bath towel (variant 142)
2024-01-01,0.01,318,2769,1,Sparkling water 6pk (variant 111)
2024-02-01,5.11,5,2136,2,Scarf wool blend (variant 143)
2024-01-01,12.28,75,2099,1,Doormat 60x40cm (variant 140)
2024-01-01,1.29,320,2053,1,Cheddar cheese 250g (variant 83)
2024-02-01,4.99,43,2686,2,Wireless mouse (variant 180)
2024-02-01,14.11,28,2396,1,Jacket windbreaker (variant 160)
2024-01-01,0.01,42,2167,1,Picture frame A4 (variant 145)
2024-02-01,69.87,39,2154,2,SD card 64GB (variant 144)
2024-02-01,63.45,1,2414,1,Mouse pad XL (variant 161)
2024-02-01,9.26,65,3032,1,Jeans slim fit (variant 203)
2024-02-01,2.38,347,2793,2,Orange juice 1L (variant 112)
2024-01-01,44.46,91,2240,1,Belt leather (variant 150)
2024-02-01,0.01,71,2113,1,Red apples 1kg (variant 85)
2024-01-01,5.12,378,2129,1,Greek yogurt 500g (variant 86)
2024-02-01,0.01,192,3145,1,Almond butter 350g (variant 126)
2024-01-01,3.19,494,2801,2,Sourdough bread 500g (variant 113)
2024-01-01,64.67,14,2890,2,Wireless charger (variant 193)
2024-01-01,0.01,106,3053,1,Cheddar cheese 250g (variant 123)
2024-01-01,116.93,47,2014,2,Power bank 10000mAh (variant 135)
2024-01-01,5.94,45,2003,2,Curtains blackout pair (variant 134)
2024-01-01,21.97,110,2459,2,Doormat 60x40cm (variant 164)
2024-02-01,0.01,89,2980,2,Polo shirt (variant 199)
2024-01-01,1.46,197,3279,1,Pillow insert 50x70cm (variant 219)
2024-01-01,0.01,108,2061,1,Avocados 4pk (variant 83)
2024-01-01,0.01,36,2084,2,Sweatpants joggers (variant 139)
2024-01-01,0.01,67,3324,1,Underwear briefs 3pk (variant 222)
2024-01-01,8.92,149,3043,2,Shower curtain (variant 203)
2024-01-01,0.01,158,2637,2,Bananas 1kg (variant 106)
2024-02-01,1.97,246,2493,1,Orange juice 1L (variant 100)
2024-01-01,0.01,31,2306,2,Portable speaker (variant 154)
2024-01-01,3.72,232,2817,2,Green tea bags 50pk (variant 113)
2024-02-01,0.01,99,2547,2,Clothes hangers 10pk (variant 170)
2024-01-01,0.01,50,2394,1,SD card 64GB (variant 160)
2024-02-01,8.68,49,3168,1,Hoodie fleece (variant 212)
2024-01-01,0.01,198,2247,1,Clothes hangers 10pk (variant 150)
2024-02-01,0.01,13,2690,1,Bluetooth earbuds (variant 180)
2024-01-01,0.01,82,2643,1,Dish soap 500ml (variant 177)
2024-01-01,25.05,122,3083,2,Curtains blackout pair (variant 206)
2024-02-01,0.01,42,2390,1,Bluetooth earbuds (variant 160)
2024-01-01,13.32,32,2299,1,Laundry detergent 1L (variant 154)
2024-01-01,0.01,95,3204,1,Underwear briefs 3pk (variant 214)
2024-01-01,0.01,431,2873,1,Soy sauce 500ml (variant 115)
2024-02-01,27.64,166,2987,2,Trash bags 30L (variant 200)
2024-02-01,0.01,15,2031,2,Candles scented set (variant 136)
2024-02-01,35.65,55,2444,2,Sweatpants joggers (variant 163)
2024-01-01,0.01,13,2150,1,Bluetooth earbuds (variant 144)
2024-02-01,0.01,10,3450,1,USB-C cable 1m (variant 231)
2024-02-01,0.01,4,3090,2,USB-C cable 1m (variant 207)
2024-02-01,0.01,182,2775,2,Cotton bath towel (variant 186)
2024-01-01,0.01,11,2784,2,Underwear briefs 3pk (variant 186)
2024-01-01,15.57,60,3295,1,Cutting board bamboo (variant 220)
2024-02-01,2.05,241,2545,2,Almond butter 350g (variant 102)
2024-02-01,4.91,440,3089,1,Baby spinach 200g (variant 124)
2024-01-01,0.01,391,2301,2,Sourdough bread 500g (variant 93)
2024-02-01,4.54,123,2735,1,Paper towels 4pk (variant 183)
2024-02-01,0.01,57,2832,2,Shorts chino (variant 189)
2024-02-01,0.01,50,2302,2,Webcam 1080p (variant 154)
2024-01-01,0.01,50,3211,1,Kitchen sponge 3pk (variant 215)
2024-02-01,6.07,37,3380,1,Belt leather (variant 226)
2024-01-01,0.01,41,2890,1,Wireless charger (variant 193)
2024-02-01,33.33,42,2292,2,Shorts chino (variant 153)
2024-01-01,0.01,6,3268,2,Dress shirt slim (variant 218)
2024-02-01,13.15,51,2835,2,Cotton bath towel (variant 190)
2024-02-01,0.01,27,2706,2,HDMI cable 2m (variant 181)
2024-01-01,0.01,1,3138,1,Screen protector (variant 210)
2024-01-01,1.48,44,2584,2,Sneakers casual (variant 173)
2024-02-01,35.97,95,2036,2,Jacket windbreaker (variant 136)
2024-02-01,0.01,76,2284,2,Sneakers casual (variant 153)
2024-02-01,0.01,443,3121,1,Honey 500g (variant 125)
2024-02-01,73.96,5,2500,2,Polo shirt (variant 167)
2024-02-01,0.01,32,2741,2,Instant coffee 200g (variant 110)
2024-01-01,0.01,80,2668,2,Dress shirt slim (variant 178)
2024-01-01,6.79,89,2452,2,Cap baseball (variant 164)
2024-02-01,0.01,19,3065,2,Dark chocolate 100g (variant 123)
2024-01-01,0.01,83,2468,1,Gloves winter (variant 165)
2024-02-01,79.89,44,2634,1,SD card 64GB (variant 176)
2024-01-01,22.9,116,2443,2,Shower curtain (variant 163)
2024-01-01,2.55,119,2357,2,Pasta penne 500g (variant 95)
2024-01-01,48.01,22,2906,2,Portable speaker (variant 194)
2024-02-01,0.01,52,2063,1,Curtains blackout pair (variant 138)
2024-01-01,27.37,35,2856,2,Scarf wool blend (variant 191)
2024-01-01,4.69,422,2937,2,Bananas 1kg (variant 118)
2024-01-01,138.7,50,2242,1,Webcam 1080p (variant 150)
2024-01-01,0.01,54,2816,1,Jacket windbreaker (variant 188)
2024-01-01,78.1,28,2318,2,USB hub 4-port (variant 155)
2024-02-01,3.02,497,2969,2,Sparkling water 6pk (variant 119)
2024-01-01,1.03,58,2048,1,Gloves winter (variant 137)
2024-01-01,23.06,98,2836,1,T-shirt plain (variant 190)
2024-01-01,0.01,13,2113,1,Red apples 1kg (variant 85)
2024-02-01,0.01,26,2828,2,Gloves winter (variant 189)
2024-01-01,5.88,110,2881,2,Basmati rice 1kg (variant 116)
2024-01-01,11.19,11,2290,1,Wireless charger (variant 153)
2024-01-01,0.01,90,3292,2,Cap baseball (variant 220)
2024-02-01,7.56,230,2457,1,Pasta penne 500g (variant 99)
2024-02-01,0.01,47,2379,2,Pillow insert 50x70cm (variant 159)
2024-02-01,0.01,35,2222,1,Phone case (variant 149)
2024-01-01,3.02,471,3205,1,Extra virgin olive oil 750ml (variant 129)
2024-01-01,0.01,54,3260,1,Belt leather (variant 218)
2024-01-01,0.01,152,2399,2,Doormat 60x40cm (variant 160)
2024-02-01,30.03,48,3168,2,Hoodie fleece (variant 212)
2024-02-01,1.05,485,3025,1,Organic whole milk 1L (variant 122)
2024-01-01,102.2,27,3126,2,HDMI cable 2m (variant 209)
2024-02-01,43.49,110,2603,2,Curtains blackout pair (variant 174)
2024-02-01,0.01,63,2211,2,Candles scented set (variant 148)
2024-02-01,0.01,184,2677,2,Free-range eggs 12pk (variant 108)
2024-02-01,0.01,428,2301,2,Sourdough bread 500g (variant 93)
2024-01-01,2.92,346,2509,2,Fresh salmon fillet 200g (variant 101)
2024-02-01,6.5,181,2787,1,Clothes hangers 10pk (variant 186)
2024-01-01,0.01,9,3186,1,HDMI cable 2m (variant 213)
2024-01-01,5.21,263,3097,1,Frozen peas 1kg (variant 124)
2024-01-01,0.01,6,2298,2,Screen protector (variant 154)
2024-01-01,0.01,35,3242,1,Phone case (variant 217)
2024-01-01,0.01,10,3070,1,Wireless charger (variant 205)
2024-02-01,40.13,61,2184,1,Underwear briefs 3pk (variant 146)
2024-01-01,19.27,90,2935,1,Cutting board bamboo (variant 196)
2024-01-01,0.01,81,2608,1,Dress shirt slim (variant 174)
2024-02-01,22.1,41,2770,2,Wireless charger (variant 185)
2024-02-01,30.65,50,2862,2,LED desk lamp (variant 191)
2024-01-01,70.28,47,2826,1,HDMI cable 2m (variant 189)
2024-01-01,0.01,96,2340,2,Cotton socks 3pk (variant 157)
2024-01-01,0.01,36,3128,1,Gloves winter (variant 209)
2024-01-01,5.62,23,3250,1,Wireless charger (variant 217)
2024-01-01,10.24,420,2033,1,Canned tomatoes 400g (variant 82)
2024-01-01,1.97,208,2373,2,Soy sauce 500ml (variant 95)
2024-01-01,0.01,48,2586,1,HDMI cable 2m (variant 173)
2024-02-01,0.01,325,2593,2,Orange juice 1L (variant 104)
2024-02-01,2.87,415,2133,1,Canned tomatoes 400g (variant 86)
2024-01-01,6.69,37,3170,2,Bluetooth earbuds (variant 212)
2024-01-01,7.15,42,3040,2,Polo shirt (variant 203)
2024-01-01,58.88,5,2098,1,Keyboard wrist rest (variant 140)
2024-02-01,0.01,24,3122,2,Phone case (variant 209)
2024-02-01,2.16,417,2925,2,Organic whole milk 1L (variant 118)
2024-02-01,0.01,34,2759,1,Doormat 60x40cm (variant 184)
2024-02-01,0.01,4,2210,1,Bluetooth earbuds (variant 148)
2024-01-01,0.01,25,2110,2,Wireless charger (variant 141)
2024-01-01,26.5,78,2255,2,Paper towels 4pk (variant 151)
2024-02-01,6.33,91,2767,2,Picture frame A4 (variant 185)
2024-02-01,12.28,91,2479,2,Laundry detergent 1L (variant 166)
2024-01-01,18.12,103,2435,1,Paper towels 4pk (variant 163)
2024-01-01,0.01,155,2095,1,Cutting board bamboo (variant 140)
2024-01-01,18.55,99,2835,1,Cotton bath towel (variant 190)
2024-02-01,1.95,77,2280,1,Cotton socks 3pk (variant 153)
2024-01-01,27.43,194,3179,1,Doormat 60x40cm (variant 212)
2024-02-01,42.05,65,3352,2,Cap baseball (variant 224)
2024-01-01,13.05,173,2487,2,Clothes hangers 10pk (variant 166)
2024-01-01,28.62,55,2612,2,Jeans slim fit (variant 175)
2024-02-01,0.01,13,2702,1,Phone case (variant 181)
2024-01-01,40.74,40,2398,1,Keyboard wrist rest (variant 160)
2024-01-01,3.67,371,2917,2,Green tea bags 50pk (variant 117)
2024-02-01,6.12,60,3404,2,Sweatpants joggers (variant 227)
2024-01-01,113.45,42,3178,2,Keyboard wrist rest (variant 212)
2024-02-01,31.65,102,2623,2,Shower curtain (variant 175)
2024-02-01,49.53,19,2496,2,Scarf wool blend (variant 167)
2024-01-01,0.01,50,2238,1,Screen protector (variant 150)
2024-01-01,63.76,19,3194,1,Mouse pad XL (variant 213)
2024-02-01,5.49,156,2595,1,Cotton bath towel (variant 174)
2024-01-01,5.46,208,2541,2,Instant coffee 200g (variant 102)
2024-02-01,0.01,14,3182,2,Phone case (variant 213)
2024-02-01,16.43,6,2432,1,Jeans slim fit (variant 163)
2024-01-01,1.32,97,2293,2,Orange juice 1L (variant 92)
2024-01-01,72.11,14,2870,1,Bluetooth earbuds (variant 192)
2024-02-01,47.31,9,2994,2,SD card 64GB (variant 200)
2024-01-01,3.71,95,2995,1,Cutting board bamboo (variant 200)
2024-01-01,26.39,9,3135,1,Cotton bath towel (variant 210)
2024-01-01,90.93,12,2894,1,Mouse pad XL (variant 193)
2024-02-01,0.01,19,2376,2,Scarf wool blend (variant 159)
2024-02-01,0.01,87,3043,1,Shower curtain (variant 203)
2024-02-01,26.13,3,3406,2,Wireless mouse (variant 228)
2024-02-01,0.01,52,3428,1,Gloves winter (variant 229)
2024-02-01,4.23,390,2729,1,Greek yogurt 500g (variant 110)
2024-01-01,51.3,34,2698,1,Keyboard wrist rest (variant 180)
2024-01-01,0.01,261,2521,1,Honey 500g (variant 101)
2024-02-01,0.01,34,2448,1,Hoodie fleece (variant 164)
2024-01-01,0.01,50,2360,1,Belt leather (variant 158)
2024-02-01,1.35,139,2205,2,Extra virgin olive oil 750ml (variant 89)
2024-02-01,0.01,69,2436,2,Scarf wool blend (variant 163)
2024-01-01,1.24,184,2657,2,Pasta penne 500g (variant 107)
2024-02-01,0.01,416,2149,2,Peanut butter 500g (variant 86)
2024-01-01,156.73,9,2934,2,SD card 64GB (variant 196)
2024-01-01,0.01,57,2316,2,Scarf wool blend (variant 155)
2024-01-01,42.65,45,2792,1,Jeans slim fit (variant 187)
2024-01-01,0.01,2,3210,2,USB-C cable 1m (variant 215)
2024-01-01,0.01,24,2182,1,Webcam 1080p (variant 146)
2024-02-01,6.81,88,2815,2,Cutting board bamboo (variant 188)
2024-02-01,62.5,90,3352,2,Cap baseball (variant 224)
2024-02-01,25.7,58,2740,1,Polo shirt (variant 183)
2024-01-01,0.01,401,2417,2,Green tea bags 50pk (variant 97)
2024-01-01,0.01,360,3253,2,Cheddar cheese 250g (variant 131)
2024-01-01,21.31,35,2114,1,Mouse pad XL (variant 141)
2024-01-01,10.15,91,2396,2,Jacket windbreaker (variant 160)
2024-01-01,19.39,10,2087,2,Trash bags 30L (variant 140)
2024-02-01,3.83,349,2037,1,Bananas 1kg (variant 82)
2024-02-01,159.11,32,2874,2,SD card 64GB (variant 192)
2024-02-01,0.01,24,2264,1,Sweatpants joggers (variant 151)
2024-02-01,44.15,31,3468,1,Hoodie fleece (variant 232)
2024-02-01,233.66,47,3470,1,Bluetooth earbuds (variant 232)
2024-02-01,0.01,60,3064,2,Sneakers casual (variant 205)
2024-02-01,0.01,76,2095,1,Cutting board bamboo (variant 140)
2024-02-01,16.01,32,2892,1,Shorts chino (variant 193)
2024-02-01,88.07,25,2878,2,Keyboard wrist rest (variant 192)
2024-02-01,0.01,30,2810,2,Bluetooth earbuds (variant 188)
2024-01-01,1.96,27,3009,2,Fresh salmon fillet 200g (variant 121)
2024-02-01,0.01,56,2487,1,Clothes hangers 10pk (variant 166)
2024-01-01,52.58,19,2692,2,Cap baseball (variant 180)
2024-01-01,0.01,484,3277,1,Free-range eggs 12pk (variant 132)
2024-01-01,30.32,86,2752,1,Cap baseball (variant 184)
2024-02-01,0.01,85,2088,1,Hoodie fleece (variant 140)
2024-01-01,0.01,28,3132,2,Shorts chino (variant 209)
2024-02-01,103.43,40,3098,1,USB hub 4-port (variant 207)
2024-01-01,7.62,475,3065,1,Dark chocolate 100g (variant 123)
2024-01-01,0.01,122,2267,1,Trash bags 30L (variant 152)
2024-01-01,12.7,180,2603,2,Curtains blackout pair (variant 174)
2024-02-01,0.01,10,3478,1,Keyboard wrist rest (variant 232)
2024-02-01,0.01,191,2523,1,Dish soap 500ml (variant 169)
2024-02-01,0.01,431,2189,1,Baby spinach 200g (variant 88)
2024-01-01,0.01,16,2158,1,Keyboard wrist rest (variant 144)
2024-02-01,6.74,298,2857,2,Pasta penne 500g (variant 115)
2024-01-01,5.22,177,3297,2,Frozen peas 1kg (variant 132)
2024-01-01,25.94,9,2687,1,Trash bags 30L (variant 180)
2024-01-01,0.01,59,2564,2,Sweatpants joggers (variant 171)
2024-01-01,4.41,107,2925,1,Organic whole milk 1L (variant 118)
2024-02-01,60.09,55,2492,1,Jeans slim fit (variant 167)
2024-02-01,0.01,152,2151,1,Candles scented set (variant 144)
2024-01-01,60.32,20,3198,2,Screen protector (variant 214)
2024-02-01,54.01,40,3036,2,Scarf wool blend (variant 203)
2024-01-01,21.34,25,3248,2,Gloves winter (variant 217)
2024-02-01,24.36,57,2323,1,Shower curtain (variant 155)
2024-01-01,0.01,12,2350,1,Wireless charger (variant 157)
2024-02-01,0.1,61,2399,1,Doormat 60x40cm (variant 160)
2024-01-01,14.13,190,2835,2,Cotton bath towel (variant 190)
2024-01-01,0.01,32,2286,1,HDMI cable 2m (variant 153)
2024-01-01,0.51,170,2055,2,Cotton bath towel (variant 138)
2024-01-01,25.33,52,2703,1,Dish soap 500ml (variant 181)
2024-02-01,186.35,38,2978,1,USB hub 4-port (variant 199)
2024-01-01,57.75,25,3086,2,Portable speaker (variant 206)
2024-01-01,0.01,23,2814,1,SD card 64GB (variant 188)
2024-02-01,106.43,34,2474,2,Mouse pad XL (variant 165)
2024-01-01,6.99,46,3160,1,Polo shirt (variant 211)
2024-02-01,0.01,156,2599,2,Laundry detergent 1L (variant 174)
2024-01-01,1.56,285,3105,2,Extra virgin olive oil 750ml (variant 125)
2024-02-01,0.01,149,2223,2,Dish soap 500ml (variant 149)
2024-01-01,36.4,67,2588,2,Gloves winter (variant 173)
2024-01-01,60.25,30,3078,2,Screen protector (variant 206)
2024-02-01,56.38,22,3378,1,Screen protector (variant 226)
2024-01-01,0.01,24,2146,2,Wireless mouse (variant 144)
2024-01-01,0.01,19,2638,1,Keyboard wrist rest (variant 176)
2024-01-01,10.2,176,3311,2,Storage box 10L (variant 221)
2024-02-01,0.01,169,2119,2,Laundry detergent 1L (variant 142)
2024-01-01,20.95,52,2275,2,Cutting board bamboo (variant 152)
2024-01-01,3.19,158,2709,2,Fresh salmon fillet 200g (variant 109)
2024-01-01,0.01,36,2754,1,SD card 64GB (variant 184)
2024-01-01,0.01,185,2803,2,Shower curtain (variant 187)
2024-02-01,0.01,26,2438,1,USB hub 4-port (variant 163)
2024-02-01,32.27,115,3367,1,Picture frame A4 (variant 225)
2024-02-01,16.54,196,2851,2,Kitchen sponge 3pk (variant 191)
2024-01-01,66.93,18,2246,1,Portable speaker (variant 150)
2024-02-01,0.01,197,2581,1,Basmati rice 1kg (variant 104)
2024-01-01,0.01,79,2541,2,Instant coffee 200g (variant 102)
2024-02-01,0.01,100,3019,1,Laundry detergent 1L (variant 202)
2024-01-01,0.01,9,2968,2,Dress shirt slim (variant 198)
2024-02-01,16.9,3,3442,2,Webcam 1080p (variant 230)
2024-01-01,11.53,30,3338,2,USB hub 4-port (variant 223)
2024-02-01,0.01,232,2501,1,Sourdough bread 500g (variant 101)
2024-02-01,0.01,39,2027,2,Trash bags 30L (variant 136)
2024-02-01,5.52,156,3073,2,Soy sauce 500ml (variant 123)
2024-02-01,3.57,12,2262,1,LED desk lamp (variant 151)
2024-02-01,98.24,21,3126,2,HDMI cable 2m (variant 209)
2024-01-01,0.01,13,2230,2,Wireless charger (variant 149)
2024-02-01,0.01,2,2850,1,USB-C cable 1m (variant 191)
2024-01-01,41.65,21,2686,2,Wireless mouse (variant 180)
2024-02-01,43.47,88,2219,2,Doormat 60x40cm (variant 148)
2024-01-01,0.3,390,2061,1,Avocados 4pk (variant 83)
2024-01-01,0.01,8,2055,2,Cotton bath towel (variant 138)
2024-01-01,2.82,81,2428,1,Dress shirt slim (variant 162)
2024-02-01,0.01,51,2379,2,Pillow insert 50x70cm (variant 159)
2024-02-01,208.98,48,2022,2,LED desk lamp (variant 135)
2024-01-01,37.23,7,2018,2,USB hub 4-port (variant 135)
2024-01-01,27.82,167,3075,1,Cotton bath towel (variant 206)
2024-02-01,52.87,28,3184,2,Sneakers casual (variant 213)
2024-02-01,0.01,38,2834,2,Mouse pad XL (variant 189)
2024-01-01,86.77,5,3026,1,Portable speaker (variant 202)
2024-02-01,0.01,21,2946,1,HDMI cable 2m (variant 197)
2024-01-01,0.01,11,2196,2,Scarf wool blend (variant 147)
2024-01-01,140.74,39,2798,1,USB hub 4-port (variant 187)
2024-02-01,17.3,155,2671,2,Kitchen sponge 3pk (variant 179)
2024-01-01,60.44,8,3018,1,Screen protector (variant 202)
2024-01-01,0.01,108,3035,2,Paper towels 4pk (variant 203)
2024-02-01,36.66,32,2172,1,Shorts chino (variant 145)
2024-01-01,32.37,7,2158,1,Keyboard wrist rest (variant 144)
2024-01-01,43.17,57,2072,2,Jeans slim fit (variant 139)
2024-02-01,0.01,165,3183,2,Dish soap 500ml (variant 213)
2024-01-01,4.56,329,2081,2,Basmati rice 1kg (variant 84)
2024-01-01,0.01,15,2463,2,Dish soap 500ml (variant 165)
2024-02-01,119.57,26,2662,1,Webcam 1080p (variant 178)
2024-01-01,0.01,20,2830,1,Wireless charger (variant 189)
2024-02-01,30.97,85,2276,1,Jacket windbreaker (variant 152)
2024-02-01,46.84,81,2444,1,Sweatpants joggers (variant 163)
2024-02-01,46.62,24,3408,2,Hoodie fleece (variant 228)
2024-01-01,84.14,37,2406,1,HDMI cable 2m (variant 161)
2024-01-01,0.01,53,2188,2,Dress shirt slim (variant 146)
2024-01-01,20.47,120,3291,1,Candles scented set (variant 220)
2024-02-01,0.01,166,2407,2,Picture frame A4 (variant 161)
2024-02-01,0.01,8,2099,2,Doormat 60x40cm (variant 140)
2024-02-01,0.01,173,3115,1,Cutting board bamboo (variant 208)
2024-02-01,5.16,290,3441,2,Instant coffee 200g (variant 138)
2024-01-01,0.01,35,2956,2,T-shirt plain (variant 198)
2024-01-01,3.25,38,3154,2,Power bank 10000mAh (variant 211)
2024-01-01,30.82,69,2932,2,Cap baseball (variant 196)
2024-02-01,23.04,46,2194,1,Power bank 10000mAh (variant 147)
2024-01-01,0.01,424,2185,1,Chicken breast 500g (variant 88)
2024-01-01,0.01,25,2210,1,Bluetooth earbuds (variant 148)
2024-02-01,0.01,6,2290,2,Wireless charger (variant 153)
2024-01-01,0.01,147,2455,2,Cutting board bamboo (variant 164)
2024-02-01,113.19,7,3386,2,Portable speaker (variant 226)
2024-01-01,0.01,114,2251,2,Kitchen sponge 3pk (variant 151)
2024-02-01,16.06,95,3472,1,Cap baseball (variant 232)
2024-02-01,0.01,99,2528,1,Gloves winter (variant 169)
2024-02-01,153.6,30,3078,1,Screen protector (variant 206)
2024-02-01,0.01,24,2398,2,Keyboard wrist rest (variant 160)
2024-02-01,0.01,65,3185,1,Chicken breast 500g (variant 128)
2024-02-01,17.3,74,2428,2,Dress shirt slim (variant 162)
2024-02-01,4.36,7,2443,2,Shower curtain (variant 163)
2024-01-01,43.49,9,2420,2,Belt leather (variant 162)
2024-01-01,37.28,44,2490,1,USB-C cable 1m (variant 167)
2024-02-01,0.1,260,2597,1,Frozen peas 1kg (variant 104)
2024-02-01,59.56,49,2118,1,Screen protector (variant 142)
2024-01-01,36.19,24,2594,2,Mouse pad XL (variant 173)
2024-02-01,8.84,488,2077,2,Free-range eggs 12pk (variant 84)
2024-02-01,0.01,70,3164,2,Sweatpants joggers (variant 211)
2024-01-01,29.58,62,2127,1,Clothes hangers 10pk (variant 142)
2024-02-01,0.01,45,2954,1,Mouse pad XL (variant 197)
2024-02-01,50.83,170,2275,2,Cutting board bamboo (variant 152)
2024-01-01,49.67,38,2680,2,Polo shirt (variant 179)
2024-01-01,3.01,389,2565,2,Dark chocolate 100g (variant 103)
2024-01-01,0.01,29,2366,2,Portable speaker (variant 158)
2024-01-01,7.24,189,3063,1,Dish soap 500ml (variant 205)
2024-02-01,123.19,21,3026,2,Portable speaker (variant 202)
2024-02-01,13.37,156,3139,1,Laundry detergent 1L (variant 210)
2024-01-01,0.01,66,2495,1,Paper towels 4pk (variant 167)
2024-01-01,10.33,44,2755,1,Cutting board bamboo (variant 184)
